indicator_id,stage,indicator_label_en,country_id,country_name_en,year,value,magnitude,qualifier,footnotes,api_query_url
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",ALB,Albania,2021,91.8476104736328,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PIRLS 2021""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",ARE,United Arab Emirates,2021,45.76387023925781,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PIRLS 2021""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",ARM,Armenia,2019,100.0,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on TIMSS 2019 G4""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",AUS,Australia,2021,81.34188079833984,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PIRLS 2021""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",AUT,Austria,2021,75.24845886230469,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PIRLS 2021""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",AZE,Azerbaijan,2021,85.26851654052734,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PIRLS 2021""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",BDI,Burundi,2014,93.6684112548828,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PASEC 2014 G2""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",BEL,Belgium,2019,74.66983795166016,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on TIMSS 2019 G4""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",BEN,Benin,2014,1.358934998512268,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PASEC 2014 G2""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
FHLANGILP.G2T3,early_grades,"Percentage of students in early grades who have their first or home language as language of instruction, both sexes (%)",BFA,Burkina Faso,2014,0.4115602970123291,,UIS_EST,"[{""subtype"": ""Data sources"", ""type"": ""Source"", ""value"": ""UIS based on PASEC 2014 G2""}]",https://data.unesco.org/api/explore/v2.1/catalog/datasets/uis001/records?where=indicator_id%3D%27FHLANGILP.G2T3%27&order_by=country_id%2Cyear&limit=100&offset=0
