country_iso3,country_name,is_aggregate,reference_year,home_language_instruction_percent,mismatch_complement_percent,indicator_code,indicator_name,source_organization,source_note,source_url,caveat
ARE,United Arab Emirates,false,2015,53.53459,46.46541,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/ARE/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
ARG,Argentina,false,2013,98.38322,1.61678,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/ARG/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
ARM,Armenia,false,2016,88.33897,11.66103,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/ARM/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
AUS,Australia,false,2015,84.85574,15.14426,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/AUS/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BDI,Burundi,false,2014,93.66841,6.33159,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BDI/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BEL,Belgium,false,2015,78.6111,21.3889,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BEL/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BEN,Benin,false,2014,1.35894,98.64106,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BEN/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BFA,Burkina Faso,false,2014,0.41156,99.58844,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BFA/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BGD,Bangladesh,false,2019,99,1,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BGD/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BGR,Bulgaria,false,2015,76.11813,23.88187,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BGR/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BHR,Bahrain,false,2015,67.93806,32.06194,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BHR/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
BRA,Brazil,false,2013,99.22356,0.77644,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/BRA/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
CAN,Canada,false,2015,75.26906,24.73094,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/CAN/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
CHL,Chile,false,2015,89.67681,10.32319,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/CHL/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
CHN,China,false,2018,99.51366,0.48634,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/CHN/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
CIV,Cote d'Ivoire,false,2014,7.02471,92.97529,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/CIV/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
CMR,Cameroon,false,2014,15.54811,84.45189,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/CMR/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
COD,"Congo, Dem. Rep.",false,2018,30.2,69.8,UIS.FHLANGILP.1,"Percentage of students in primary education who have their first or home language as language of instruction, both sexes (%)",UNESCO Institute for Statistics,"Number of students in primary education who have their first language or home language as language of instruction expressed as a percentage of the total number of students at the same level stage of education and year. The higher the percentage of children taught in their home language, the higher the probability that they acquire cognitive skills such as beginning reading and writing. Data for this indicator are compiled by the UNESCO Institute for Statistics from sources like El Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE), Programme d'analyse des systèmes éducatifs de la confemen (PASEC), Trends in International Mathematics and Science Study (TIMSS), and Multiple Indicator Cluster Surveys (MICS). For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",https://api.worldbank.org/v2/country/COD/indicator/UIS.FHLANGILP.1?format=json,Country-level primary-enrolment context only; complement is not an exact-language deficit and may mix survey/assessment sources.
